character_id,voice_actor,scenario,aggression_bucket,clip_type,file_name,folder_path,dialogue_text,recording_note
lakshmi_amma,,SellerPriceBelowExpected,,full,seller_price_below_expected.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/full/,"Ah, that price is kinder than I expected.",Full line. Preserve character identity and conversational delivery.
lakshmi_amma,,BuyerCounterFirst,,prefix,initial_offer_01.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/prefix/,I can offer,Prefix clip. Stop before spoken price/number.
lakshmi_amma,,BuyerCounterMiddle,,prefix,counter_offer_01.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/prefix/,I can increase my offer to,Prefix clip. Stop before spoken price/number.
lakshmi_amma,,BuyerCounterMiddle,low,prefix,counter_offer_01_low.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/prefix/,"I can increase a little, to",Prefix clip for low aggression variant. Stop before spoken price/number.
lakshmi_amma,,BuyerCounterMiddle,medium,prefix,counter_offer_01_medium.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/prefix/,I can increase my offer to,Prefix clip for medium aggression variant. Stop before spoken price/number.
lakshmi_amma,,BuyerCounterMiddle,high,prefix,counter_offer_01_high.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/prefix/,I can increase to,Prefix clip for high aggression variant. Stop before spoken price/number.
lakshmi_amma,,BuyerCounterFinal,,prefix,final_counter_offer_01.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/prefix/,My final offer is,Prefix clip. Stop before spoken price/number.
lakshmi_amma,,BuyerCounterFinal,low,prefix,final_counter_offer_01_low.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/prefix/,My final offer is,Prefix clip for low aggression variant. Stop before spoken price/number.
lakshmi_amma,,BuyerCounterFinal,medium,prefix,final_counter_offer_01_medium.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/prefix/,My final offer is,Prefix clip for medium aggression variant. Stop before spoken price/number.
lakshmi_amma,,BuyerCounterFinal,high,prefix,final_counter_offer_01_high.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/prefix/,My final offer is,Prefix clip for high aggression variant. Stop before spoken price/number.
lakshmi_amma,,BuyerHoldsFirm,,prefix,hold_firm_01.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/prefix/,I must stay at,Prefix clip. Stop before spoken price/number.
lakshmi_amma,,BuyerHoldsFirm,low,prefix,hold_firm_01_low.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/prefix/,I must stay at,Prefix clip for low aggression variant. Stop before spoken price/number.
lakshmi_amma,,BuyerHoldsFirm,medium,prefix,hold_firm_01_medium.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/prefix/,I must stay at,Prefix clip for medium aggression variant. Stop before spoken price/number.
lakshmi_amma,,BuyerHoldsFirm,high,prefix,hold_firm_01_high.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/prefix/,I must stay at,Prefix clip for high aggression variant. Stop before spoken price/number.
lakshmi_amma,,PlayerAcceptedDeal,,prefix,accept_price_01.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/prefix/,Good. We settle at,Prefix clip. Stop before spoken price/number.
lakshmi_amma,,PlayerRejectedBuyerOffer,,full,player_rejected_buyer_offer.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/full/,Then we have no deal now. I cannot carry empty kitchen talk home.,Full line. Preserve character identity and conversational delivery.
lakshmi_amma,,HistoryQuestion,,full,history_question.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/full/,"Hampi has many stories, but first let me finish buying for the house.",Full line. Preserve character identity and conversational delivery.
lakshmi_amma,,SocialGreeting,,full,social_greeting.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/full/,"You speak nicely, merchant. Now give me a fair bazaar price.",Full line. Preserve character identity and conversational delivery.
lakshmi_amma,,OffTopic,,full,off_topic.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/full/,"Come, come, let us talk about the spice and the price.",Full line. Preserve character identity and conversational delivery.
lakshmi_amma,,UnclearSpeech,,full,unclear_speech.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/full/,"Ayyo, I did not catch that clearly. {ruleReply}",Full line. Preserve character identity and conversational delivery.
lakshmi_amma,,TransactionSuccess,,full,transaction_success.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/full/,Good trade. This will go straight to my kitchen jars.,Full line. Preserve character identity and conversational delivery.
lakshmi_amma,,TransactionFailure,,full,transaction_failure.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/full/,Then I will leave it for today and try another bazaar stall.,Full line. Preserve character identity and conversational delivery.
lakshmi_amma,,TransactionFailure,low,full,transaction_failure_low.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/full/,Then I will leave it for now. Maybe another market day.,Full aggression variant: low. Preserve the character tone.
lakshmi_amma,,TransactionFailure,medium,full,transaction_failure_medium.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/full/,Then I will go. We are not agreeing like sensible people today.,Full aggression variant: medium. Preserve the character tone.
lakshmi_amma,,TransactionFailure,high,full,transaction_failure_high.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/full/,No deal. I have wasted enough market time here.,Full aggression variant: high. Preserve the character tone.
lakshmi_amma,,TimePressure,,full,time_pressure.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/full/,"I cannot wait too long, merchant. The cooking and errands are waiting.",Full line. Preserve character identity and conversational delivery.
lakshmi_amma,,TimePressure,low,full,time_pressure_low.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/full/,Please decide soon. I still have cooking and errands waiting.,Full aggression variant: low. Preserve the character tone.
lakshmi_amma,,TimePressure,medium,full,time_pressure_medium.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/full/,"Decide now, merchant. The market day will not stand still.",Full aggression variant: medium. Preserve the character tone.
lakshmi_amma,,TimePressure,high,full,time_pressure_high.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/full/,Enough waiting. Decide now or I will walk to the next stall.,Full aggression variant: high. Preserve the character tone.
lakshmi_amma,,Unknown,,full,unknown.wav,Assets/_Project/Audio/NPCVoices/Level1/lakshmi_amma/full/,Please say it clearly. {ruleReply},Full line. Preserve character identity and conversational delivery.
